,brand_name,price,pred,name,name_token,item_description
58958,LEGO,20.0,19.9551118918,batman lego,batman lego,new never has been open
30793,_missing_,16.0,15.963661672,quartet instant easel,quartet instant easel,"compact 63"" portable easel weighs 3 lbs., creating an instant display ideal for travel, tradeshows and on-the-go presentations. supports up to 5 lbs. of display weight and collapses to 15"" when folded. black frame easel folds neatly into any traveling case to maximize portability."
145865,_missing_,6.0,6.01500138053,silver heart charm necklace,silver heart charm necklace,"this is a silver hallow heart with little rhinestone inside comes on a silver color chain . chain is 24"" when extended. free shipping ! item no: 122"
91214,Tarte,11.0,11.0257449566,tarte highlighter in stunner,tarte highlighter in stunner,travel size : 2.2 g/0.07 oz brand new highlighter shade: stunner free shipping
120448,VANS,31.0,30.9314563607,vans,vans,no description yet
110763,_missing_,10.0,9.9763794574,cap trucker leopard arrow,cap trucker leopard arrow,no description yet
81512,Vera Bradley,24.0,24.0538711001,vera bradley,vera bradley,3 piece set 13 1/2  12 large bag lunch bag change purse
65282,Lululemon,43.0,42.9053235716,lululemon wild tank,lululemon wild tank,new with tags still attached. size 2
88407,Mattel ,13.0,13.0302057072,bundle reserved do not buy it please,bundle reserved do not buy it please,"madeline hatter hat-tastic stand will be included. in perfect displayed condition, like new. selling as pictured. bundle and save on shipping costs. check my closet for more ever after high dolls."
112040,UGG Australia,86.0,85.8126735501,ugg boots,ugg boots,"youth size 5 limited edition bailey bow ugg boots. 100% authentic, got them for christmas and only wore them a few times. youth sizes run bigger & i am a women's size 6 and they fit perfect. comes with original box"
47087,Beats,76.0,76.1666693155,powerbeats 2 wireless bluetooth,powerbeats 2 wireless bluetooth,new black powerbeats2 wireless bluetooth headset
139866,Rae Dunn,16.0,16.0368127395,rae dunn tray!,rae dunn tray,office tray. brand new!
9428,Chanel,54.0,54.1194019241,chanel beaute bag,chanel beaute bag,"new authentic chanel beaute vip gift bag. this bag is faux patent leather, the cc and inside is made of very soft velour. you can use this bag multiple ways as a clutch, shoulder, and crossbody. will be shipped with the original chanel plastic bag packaging."
2550,Xhilaration,17.0,17.0391432791,new 2 pairs xhiliration leggings,new 2 pairs xhiliration leggings,grey & navy blue leggings size l/xl new in package thick leggings perfect for the cold or just casual wear
39144,Jumping Beans,9.0,8.9782981121,toddler size 8 sandals - nwt,toddler size 8 sandals nwt,nwt - navy blue with light blue trim. velcro (teva-style) closures. smoke & pet-free home.
38923,_missing_,30.0,29.9326915185,nwt lularoe irma xxs,nwt lularoe irma xxs,sage green with grey microstripe. see second photo for close up nwt lularoe irma tunic. retail price is [rm]. these shirts run big and it is usually suggested to size down two from your regular shirt size. from a smoke free home. check out my other listings!
52255,Lululemon,116.0,116.255279462,lululemon speed tight v brushed,lululemon speed tight v brushed,nwt speed tight size 2 black luxtreme brushed for warmth inside pockets mid rise full length athleta high waist metro worn once size xxs fits like a lululemon size 2 cashew grey tan color has back pockets super soft and thick high rise full length price is firm and non negotiable
17165,_missing_,16.0,15.9629618826,little red riding hood girls costume,little red riding hood girls costume,"comes with the cape, shirt and skirt...originally didn't come with the leggings but i am throwing in the ones i made myself...size sm (8-10) in girls. no gloves. the only flaw is the chain from the cape came off (see pic 4) but you can sew on a piece ribbon on each side to tie them together and it will be fine.."
92504,PINK,20.0,19.9541881776,vs pink criss cross bikini top,vs pink criss cross bikini top,victoria's secret pink black x strappy bra bikini top size med fits 36a 34c 36b
85569,_missing_,9.0,8.97808977225,(30) 10x13 flower power poly mailers,30 10x13 flower power poly mailers,"30 beautiful bright, happy, sunny shades of yellow in designer poly mailers- yellow, yellow flower, and yellow daisy. 10- 10x13 ""yellow flowers"" poly mailers 10- 10x13 ""yellow"" poly mailers 10- 10x13 ""yellow daisy"" poly mailers  thin but durable  made for overstuffing  lightweight to save on shipping  looks nice  dirt/water resistant  100% recyclable  usps - fedex - ups approved firm / free shipping / freebie always free shipping- will be shipped in a poly mailer as well. folded neatly so it's more secure. **** add on thank you stickers**** white, kraft, or clear 50@2.00 75@3.00 or 100@4.00 (pricing valid only to ""add on"" with combined shipping. ((sold separately for 100@7.00 free shipping)) ***message me color/quantity before purchase*** last pic   my promise: you will get the item you ordered// it will be shipped same or next day//you will get the correct amount- most likely a bonus! never less :) ship pretty prettyinpinkbtq #pipb pipb shipping supplies"
30167,_missing_,21.0,21.048332412,hd dvr portable car camera,hd dvr portable car camera,"features 2.4"" lcd resolution displayloop recording: automatically overwrites oldest video file with newest,don't leak any seconds.support 720p recording (1280*720 60fps)support motion detection140 degree wide angle camera"
98688,_missing_,41.0,40.9078334085,lularoe mommy and me floral leggings set,lularoe mommy and me floral leggings set,"kids s/m small medium fits kids 2t-7. adult tc tall and curvy typically fits adults sizes 2-10. the tc pair is in good condition, worn and washed a few times. the kids pair was worn and washed once. both very soft with a lot of life left in them! blue and red floral pattern made in china"
46670,_missing_,10.0,9.97574646018,baby bow boutique onesie,baby bow boutique onesie,"free shipping!!! baby boy bow tie boutique grey onesie bodysuit shirt. ladies, i have arrived!! has clasps at the bottom to make diaper changes a breeze! size 3-6 months. {more sizes and colors available on our page!! don't forget to check out our other listings. we add items daily so make sure to follow us!}"
141358,_missing_,24.0,24.0553141377,new! colour pop eye shadows 4 pc lot,new colour pop eye shadows 4 pc lot,new! colourpop eye shadow 4 pc lot/bundle included are: melrose tea party hot tamale prickly pear authentic!!               price firm unless bundled               free shipping always make up
15409,_missing_,6.0,6.01548921838,free shipping    dainty studded choker,free shipping dainty studded choker,adjustable length gold backing                      please keep in mind that i pay shipping to save you money so my price is firm! bundle to save money!  littlest 
112077,LG,10.0,10.0243661096,lg k7 [tekcoo case],lg k7 tekcoo case,"  free shipping!   new / unopened product (ash gray) features - holster, locking rotatable belt clip, rotates 360 degrees to offer easy carrying convenience. - the case can hold a steady clamp clamp on your bags, pockets and bags. - swivel belt with the hand-free kickstand, you can watch the lovely movie or video without your hands. the stand is compatible with all smooth surface. - 3 case holster, combo 3 in 1 design, shock absorbing when your phone is dropped on the ground. full access to user interface, camera lens, headphone jack, speakerphone and microphone. built-in screen protector prevents scratches without compromising sensitivity. a.b.6"
135810,Charlotte Russe,12.0,12.028853668,black high waisted shorts,black high waisted shorts,distressed black high waisted shorts size 13. lightly used
8572,_missing_,17.0,17.0400105792,reserved listing for bailey,reserved listing for bailey,1 jack & 1 sally
131847,Mary Kay,15.0,15.0356258828,marykay liquid foundation,marykay liquid foundation,i have a few different shades available [rm] each 1-bronze 2 1-bronze 4 1-bronze 5 1-bronze 6 1-bronze 7 1-bronze 8 retails at [rm]
568,LuLaRoe,23.0,22.946671409,os lularoe floral leggings,os lularoe floral leggings,nwt. free shipping.
28376,Nike,58.0,58.1314467319,women eagles #11 carson wentz jersey,women eagles 11 carson wentz jersey,"(1)new with tags.  women's nike philadelphia eagles #11 carson wentz jersey. we also have men jersey and youth jersey.  welcome to the online message to us, we will reply you the first time the information. thank you (2)all jerseys are brand new and never worn. tags still attatched.100% authentic guaranteed.everything is stitched on, exactly as the players wear.retails anywhere from [rm]-300. (3) all jerseys are 100% embroidery in top quality ,all is new with tags ,more jerseys didn t be updated on our store ,if you need other teams or sizes ,you can contact us , also can accept customized jersey ,can put any number or number on any team jersey! (4) we have stock in elite game limited edition jersey and all sizes(s/m/l/xl/2xl/3xl/4xl=60) of jersey, and we support other sizes and colors. you are welcome to place orders.check out our other jerseys too."
46252,_missing_,6.0,5.98441496904,texas home decal,texas home decal,"4"" decals & monograms [rm] more per inch for larger decals prints & glitters: [rm] more per in up to 8"" [rm] over 8"" all colors available pick color from 2nd picture *initials in the order you want them* traditional is : first last middle mailed in an envelope high quality oracal vinyl outdoor rated 6+ years waterproof but not dishwasher safe."
137032,_missing_,12.0,12.0290488938,burnt orange dress,burnt orange dress,size small has a rounded hem at the bottom halter style
70046,_missing_,29.0,28.93299373,os lularoe valentine's day leggings,os lularoe valentine ' s day leggings,worn once os 2015 valentine's day leggings. this is for the black background leggings only
86005,_missing_,7.0,6.98212691509,joker - dark knight rises minifigure,joker dark knight rises minifigure,"up for sale is an unbranded, custom minifigure that is compatible with all lego building sets. figure is brand new in a sealed polybag. figure is super high quality! satisfaction guaranteed! shipping is free!"
123829,_missing_,22.0,22.051525809,department 56 snowbabies,department 56 snowbabies,lot of 6 brand new in box snowbabies! super cute! check out my closet too!
65046,_missing_,11.0,11.0268994778,size 12 girls polka-dot rain boots,size 12 girls polkadot rain boots,pre-loved little girls polka-dot rain boots. plenty of wear left as you can see. good condition.
95731,_missing_,44.0,43.8993313824,  reserved  ,reserved,"  brand new   full size   authentic    in this listing, you will receive :   3 opi gelcolor gel nail polish - hotter than you pink unforgettably blue suzi shops & island hops  comment for combined shipping     more colors and brands on my page    pricing    2 for [rm]   3 for [rm]   4 for [rm]   5 for [rm]   10 for [rm]  all free shipping    please contact before leaving bad reviews    tmfpolish "
18295,Avent,8.0,8.02018075511,avent natural 9 oz bottle,avent natural 9 oz bottle,no description yet
109548,Sephora,12.0,11.970847176,sephora cream lip stain set,sephora cream lip stain set,new never opened
42306,_missing_,12.0,12.0292351074,oakland raiders tshirt,oakland raiders tshirt,brand new
13240,_missing_,3.0,3.00900853371,10 random whacky sticker cards,10 random whacky sticker cards,you get 10 cards chosen randomly from the cards pictured
44586,_missing_,19.0,18.9550311475,pink toms!,pink toms,"this listing is for a pair of size 7.5w toms. they are in used condition but the insoles are nearly perfect. you can see that there is wear on the bottoms of the shoes but these have only been worn a handful of times. very comfy and cute, i just don't have a lot of pink to wear these with. they are sequin btw."
19913,Chanel,64.0,64.1466159024,coco chanel for women perfume 1.7 fl oz,coco chanel for women perfume 17 fl oz,brand new! never removed from plastic. i paid [rm] and tax. i'm charging much less than what i paid. all stores that sell this product sell it for [rm]. please understand i've shaved off [rm] and tax off already. i got this only 6 months ago. i cannot discount it much lower. tags women's perfume women's fragrance
18737,Victoria's Secret,20.0,20.0474154104,victoria's secret body lotions,victoria ' s secret body lotions,"new and authentic victoria's secret body lotions in scent mango temptation, love spell and pure seduction. each is 8.4oz and retail at [rm] each. these are discontinued so get them while they are still available. if any questions ask, can bundle."
105703,_missing_,10.0,9.97521302342,lotus iridescent belly button ring,lotus iridescent belly button ring,brand new! 14 gauge surgical steel. ships for free through usps within 1-3 days :-)  price is firm  i do not hold items :( check out my all my items! bundle discount - 2$ off additional item(s) purchased thanks for looking! belly button ring navel piercing 14g surgical steel body jewelry new
53904,American Eagle,15.0,15.0361912424,american eagle hi-rise black jeggings,american eagle hirise black jeggings,"size 2. worn a few times. similar to: urban outfitters, topshop, american apparel, american eagle, pacsun, forever21, h&m, old navy, express, wetseal"
125749,PINK,11.0,11.0272209512,pink drawstring,pink drawstring,"pink drawstring, letters have a couple spots on them"
90322,_missing_,19.0,19.0454062419,burgundy palette kyshadow,burgundy palette kyshadow,b.n.i.b. never been used never been swatched i do check them out before i ship out i pack them as secured as possible so i do not take responsibly for broken eyeshadows this price is for one palette this palette contains nine color shades *naked*satin finish golden sand *beach*matte finish light warm brown *penny*matte finish red orange *la*metallic finish true copper *burgundy*matte finish bright red burgundy *dubai*metallic finish burgundy *brick*matte finish dirty brick *ny*metallic finish warm bronze *almond*matte finish deep red
67423,Adidas,56.0,55.8708369343,tubular x red october,tubular x red october,these are the red october tubular x shoes. they have a reflective back on them and size 8.5
48732,Tupperware,10.0,9.97506056253,2 new tupperware replacement cereal lids,2 new tupperware replacement cereal lids,this auction will end tomorrow please feel free to ask for combine orders 20 cup cereal storer replacement lid
62022,Chanel,39.0,38.9089256549,chance chanel body moisture,chance chanel body moisture,brand new box still wrapped
84535,_missing_,20.0,19.9521764506,mitchell & ness on hold,mitchell ness on hold,very nice steeler long sleeve. size large soft cotton weave material retail aroun [rm]
125346,_missing_,25.0,24.9406105096,car radio,car radio,no description yet
21736,Maurices,8.0,7.97941526726,maurice's t-shirt,maurice ' s tshirt,"cute maurice's t-shirt, worn once,size 1x."
99892,_missing_,21.0,20.9496533814,becca pressed skin perfector pearl nwob,becca pressed skin perfector pearl nwob,new without box. beautiful highlighting powder. retails for [rm].
140830,_missing_,14.0,14.0345563674,for h contour kit,for h contour kit,do not purchase- for a customer from depop !
52541,_missing_,7.0,7.01846847128,black key shaped key knife,black key shaped key knife,"brand new, really cool!, black"
16403,_missing_,8.0,8.02083017142,women's raiders mid sleeve free ship,women ' s raiders mid sleeve free ship,women's large raiders mid sleeve top super comfy selling cheap
16010,_missing_,38.0,38.090334143,*new mountain buggy pod chair,new mountain buggy pod chair,"this is a great clip on high chair, new in box, never opened. folds flat for easy storage comes w travel case color: flint (grey/black) see second pic retails 60$"
82395,Ralph Lauren,10.0,10.0254823904,"ralph lauren baby plaid dress, bloomers",ralph lauren baby plaid dress bloomers,nice ralph lauren dress with matching bloomers. size 9 month. very pretty colors. smoke free home.
70482,_missing_,27.0,26.9351801045,men's lab diamond necklace,men ' s lab diamond necklace,"new iced out 37 rip mary gun pendant 2mm 24"" rope chain hip hop necklace brand new  hip hop celebrity style pendant & chain size of pendant:  1.75"" & 1.85"" chain:  2mm 24"" rope chain high quality & polished"
16191,_missing_,105.0,104.754156523,bnwt lularoe large sarah - vhtf floral,bnwt lularoe large sarah vhtf floral,bnwt large sarah - gray background with burgandy/maroon colored flowers. absolutely gorgeous. this ships priority.
96921,LuLaRoe,30.0,29.9280656439,lularoe medium nicole dress,lularoe medium nicole dress,"bnwot, only tried on. smoke free, pet friendly home. free shipping"
7919,Victoria's Secret,20.0,19.9512223054,vs pink robe,vs pink robe,"it has been used, but it is in euc! will wash again before sending out!"
125940,Hot Topic,20.0,20.048901005,alice in wonderland dress,alice in wonderland dress,"never worn, too big. knee length or a little longer. originally about [rm]"
103400,_missing_,16.0,15.9604703231,bundle!,bundle,ocean iphone 6 plus case clear glitter iphone 6 plus case new in packaging silicone case fast free shipping bundle anything else in my closet for [rm] discounted
59847,Nintendo,12.0,12.0303383194,super mario galaxy wii,super mario galaxy wii,a few scratches but tested and works great
146264,_missing_,12.0,12.0303427802,black strappy cut out leggings,black strappy cut out leggings,cute pair of leggings with strappy cut outs near the ankles up to the calf. brand new. never worn. no tags.
71720,LuLaRoe,30.0,30.0723633563,brand new xl irma lularoe,brand new xl irma lularoe,perfect to coordinate with all the new disney stuff! it's just too big for me! brand new with tags!
138649,_missing_,26.0,25.9370902923,reserved wax tarts 6 for [rm],reserved wax tarts 6 for rm,"~reserved listing~ 6 for [rm] plus [rm] ship. 1- lush lord of misrule 1- gummy bear 1- lush sex bomb 1- dark waters 1- lush snow fairy 1- sellers choice ships tomorrow! plus free wax cubes with order thanks again! handmade by me using 100% soy, natural soy, or soy blends.(depending on fragrance used) highly scented and quality fragrances used mix and match tarts! 1 container for [rm] free ship 2 containers for 8 plus [rm] ship 3 containers for [rm] plus [rm]ship 6 containers for [rm] plus [rm] ship 9 containers for 30 plus [rm] ship 12 containers for [rm] plus [rm] ship 20 containers for [rm] plus 6 ship works with tea light burners, halogen lightbulb, electric plate, and scentsy burners 25 watts + only i make candles as well packaged safely and with love!"
43311,_missing_,28.0,27.9321542031,new women's bobs beige 7 nwt,new women ' s bobs beige 7 nwt,new authentic women's bobs shoes beige new w tags no damages no stains i ship same or next day size 7
3595,Funko,17.0,16.9578734442,funko pop tmnt casey jones specialty srs,funko pop tmnt casey jones specialty srs,a few small creases but nothing major!
78615,Converse,23.0,22.9437807545,black all star converse,black all star converse,great condition women's black all star converse size 8 no rips or damage worn a few times- the toes on one shoe have two black dots( pictured last) very clean shoes!
128723,_missing_,15.0,14.9624270988,plaid skirts bundle,plaid skirts bundle,black and white and red and black speckled plaid skirts bundle.
97569,_missing_,38.0,37.9081674882,free ship violet voss laura lee palette,free ship violet voss laura lee palette,"sale price violet voss laura lee palette limited edition not sold anymore. authentic, proof of purchase on last pic. 3rd pic is one side with flash other without flash. only used 2 colors and swatched one. most colors not even touched. no box tags:,sephoora, ulta, morphe, violet voss, urban decay"
132108,Torrid,16.0,15.9599624554,underwear (buy2 get1free) for wdw2274,underwear buy2 get1free for wdw2274,3 pairs of wonder women design in size 3
46649,_missing_,13.0,12.9669483845,green bay packers drink cups lids straws,green bay packers drink cups lids straws,some wear to one logo 16oz ea double wall insulation
108979,Almost Famous,7.0,7.01893910285,*m* top,m top,"size medium, the front and back are longer than the sides, the top is a tie top. almost famous brand"
19275,_missing_,8.0,7.97872619848,3 iphone usb charger cable,3 iphone usb charger cable,3 pack-3ft iphone usb cables brand new *aaa++ premium quality*  transfer & synchronize data/music/videos contacts/apps from iphone/ipad/ipod using pc/laptop  charge lightning connector device (refer to compatible models list below) using usb car/wall charger  sync & charge iphone/ipod at the same time using pc/laptop compatible with: iphone 7 / iphone 7 plus iphone 6s / iphone 6s plus iphone 6 / iphone 6 plus iphone 5 / iphone 5s / iphone 5c ipod touch 5th gen ipod nano 7th gen ipad mini for ipad air for ipad 4
63110,PINK,21.0,21.0521693755,pink vs jacket,pink vs jacket,"pink victoria secret jacket. size large, needs to go. make offers!"
77165,Nike,24.0,23.9408102113,nike dri-fit jacket size xs,nike drifit jacket size xs,"black and charcoal mesh dri-fit jacket by nike. 2 front zipper pockets, rear zipper pocket and reflective spots on the right arm. size xs, 0-2. 88% polyester, 12% spandex. excellent condition. 22"" from back collar to hem in the middle, the sides are about 2"" shorter. approx 16"" across pit to put."
69262,Nike,56.0,56.1355117816,retro jordan 9,retro jordan 9,anthracite condition : 8.5/10 color : light grey / dark grey price is negotiable
100964,Sony,15.0,14.9619762565,metal gear solid 5,metal gear solid 5,the phantom pain for ps4. don't really play anything anymore. free shipping.
22418,_missing_,14.0,13.964325719,girl's supergirl costume,girl ' s supergirl costume,no description yet
75558,_missing_,6.0,6.01669699104,mascara samples,mascara samples,butter london double decker mascara and marcelle lengthening mascara! these have never been used!
114555,Shabby Chic,14.0,14.0358234135,throw pillow,throw pillow,shabby chic. purchased from target line
109842,Nike,14.0,13.9641799658,boys jordan shorts,boys jordan shorts,size 8 in euc condition
78297,_missing_,16.0,16.0407882747,"matilda jane top + layering set, 18-24m",matilda jane top layering set 1824m,"adorable set! this is an every day/play set because top has a few small spots... see last pic. also, the layering set (**by adorable essentials) shows some wash wear and there is a small hole in the bum of the pants. pants say 12 month, but fit like 18 or 24 month. my two-year-old can still fit into them! one great thing i have noticed about the pants is that the brown color is the same brown as lots of other matilda jane tops as well, kind of a hard color to find."
148128,PINK,20.0,19.9496894,victoria secret pink tshirt like new,victoria secret pink tshirt like new,like new used twice its oversized price is firm
50573,PINK,12.0,11.9687999568,pink wear everywhere super push up,pink wear everywhere super push up,i wore for a few hours. super plunge. size 34b. ask about bundling
103649,_missing_,11.0,11.0289455765,plus size mini skirt. size 3x,plus size mini skirt size 3x,very cute form fitting mini skirt. new without tags.
5408,Bebe,21.0,20.9468905533,bebe black jeans,bebe black jeans,bebe black jeans worn only once- like new! women's size 27
106208,Michael Kors,109.0,108.733690999,mk purses,mk purses,black leather mk purse. gold trim. new. & white mk crossbody.
135333,_missing_,19.0,18.9515364767,for deanna!,for deanna,no description yet
108417,American Eagle,14.0,13.963590991,women's american eagle size 10,women ' s american eagle size 10,"not sure if they are 30 inch , brand new not worn american eagle boot cut jean size 10 fits like an 8 though nice jean"
144773,SeneGence,21.0,21.0535703866,seneshadow amethyst,seneshadow amethyst,"senegence shadowsense for all day smudge and crease proof cream to powder eyeshadow that can be used as lipstick, blush, eyebrows and eyes. if you previously had creasing or ""melting"" issues with your shadows, this is the stuff you've been waiting for!  free shipping"
94925,_missing_,14.0,14.036547696,bat costume harness for cats/dogs,bat costume harness for cats dogs,i bought for my cats but can also fit small dogs! i don't do free shipping please don't ask price is firm *picture of my cats for reference*
25767,Gymboree,11.0,11.0293084905,free ship gymboree turtle outfit 3-6,free ship gymboree turtle outfit 36,"excellent condition, worn once. chines with 2 pairs of matching socks. all 3-6m."
51190,Nike,24.0,23.9390885058,vintage nike windbreaker zip up jacket s,vintage nike windbreaker zip up jacket s,good preowned condition mens nike vintage windbreaker full zip jacket size s (could fit women) smoke and oet free home
62350,Moose Toys,17.0,16.9561228047,shopkins collector's case,shopkins collector ' s case,brand new. sealed. contents: 1. 2 shopkins 2. 1 collector case 3. 1 sticker sheet
68791,_missing_,9.0,8.97559306326,5 boston red sox magnets free shipping,5 boston red sox magnets free shipping,mlb. boston red sox magnets. vibrant full color printing. flexible vinyl lamination contours to curved surfaces. new in package. i have other teams available too. free shipping.
9566,Nike,56.0,55.8607566962,nike prestos,nike prestos,worn once. cobalt blue. tight fit so please know ur true size. shipping included in price.
49757,_missing_,42.0,41.8949122623,longchamp backpack,longchamp backpack,purple color authentic used
132183,Gap,18.0,18.0468116961,men's large gap jacket,men ' s large gap jacket,"excellent condition, men's jacket from gap. size large (dark brown)."
32056,Under Armour,12.0,12.0320428882,youth medium under armour shirt,youth medium under armour shirt,no description yet
75109,_missing_,14.0,14.0370050292,gold chain with single accent,gold chain with single accent,"15"" long no stamps unknown metal probably  14k  plated but i can't say for sure sold as is no returns please read the description before buying and ask any questions."
39582,_missing_,8.0,7.9778439992,3 iphone lightning charger/sync cables,3 iphone lightning charger sync cables,"*check out my other items, and listings for other products and quantities. i sell high quality items like, smart watches, thin powerbanks, cell phone cables, oem apple made chargers, iphone accessories, car chargers, iphone cases, and led light strips.* 8-pin iphone/ipad/ipod cable high speed usb 2.0, 2 in 1 function allows charging and data transfer at the same time. generic cable. length: 3 feet/1 meter condition: brand new compatible apple devices: iphone 5, iphone 5c, iphone 5s, iphone 6, iphone 6+, ipad mini, iphone 6s, iphone 6s+, iphone se, ipad mini 2, ipad mini 3 ipad air, ipad air 2, ipod nano 5,7 generations need more or less quantities? 1/[rm] 2/[rm] 3/[rm] 5/[rm] 10/[rm] 50/[rm] 100/[rm] all products include free shipping and tracking."
106,Gap,12.0,12.0320908112,nwt baby gap sheep sweater knit hat,nwt baby gap sheep sweater knit hat,"nwt baby gap sheep sweater hat cap sized 12-18 months. perfect for photos / photography props. smoke free, 1 dog friendly home."
58551,_missing_,32.0,31.9186475056,lularoe black and white stars- tween,lularoe black and white stars tween,new in package. tween black and white star lularoe leggings.
45892,Gap,16.0,15.9580800735,nwt baby gap set,nwt baby gap set,nwt baby gap dress with bottoms. black and cream. size 3-6 months. discounts on bundles. there will be one more baby outfit in my shop.
94108,_missing_,13.0,13.0346847564,swat costume,swat costume,very cute form fitting swat dress. this is only the dress no accessories. i bought from another seller and there is a very slight stain under the arms but it is not very noticeable (seen in the fourth pic)
82300,Under Armour,14.0,14.03722716,under armour boys fun set size xs 7 guc,under armour boys fun set size xs 7 guc,"this is a really fun under armour tee. the shorts have some pilling, but definitely still usable, shorts are fair condition, shirt is good condition. shorts are size 7, top is an xs. worn together."
66002,Lilly Pulitzer,26.0,25.9330244374,guc lilly pulitzer pink callahans size 4,guc lilly pulitzer pink callahans size 4,guc lilly pulitzer pink callahans size 4
42058,_missing_,13.0,12.965200798,defender case with tempered for iphone,defender case with tempered for iphone,pink and white brand new . comes with tempered glass . both for 13$ same business day free shipping .
142172,_missing_,23.0,22.9403381206,sale!!modern burlap coffee swaddle+gift!,salemodern burlap coffee swaddlegift,"organic and nwt and new in the packages. i ship same day or next day depending on time of day and monday through friday! i have four coffee time swaddles left my son loves blankets and gets too hot with everything else so i seek out the cutest prints i can find and i know the struggle is real with boys and i figured why not help out and save time in the search. they are modern burlap and adorable they wash up nice and take a little more use to get as soft as aden and anais but non the less way cuter. they are thicker than aden and anais and the bamboo so they're perfect for this coming fall and winter seasons. size is 120cm x 120cm or 47""x47"" 100% organic cotton free shipping!! firm on the price similar to aden and anais, tula, cuski, weegoamigo, hudson baby, manhattan kids, aden by aden and anais and more!!"
95751,PINK,18.0,17.9526296737,pink slippers,pink slippers,size medium (7-8). brand new with tags.
102969,Louis Vuitton,110.0,109.723146981,louis vuitton card holder wallet,louis vuitton card holder wallet,"date code provided! perfect condition, authentic leather, authentic louis vuitton card wallet! this can be proven through the stamp on the inside of the case and the leather smell. originally [rm]. free shipping"
130445,Michael Kors,88.0,87.776855569,michael kors watch in rose gold,michael kors watch in rose gold,brand new nice heavy weight rose gold watch will all links
45371,H&M,8.0,8.02274412708,free ship maroon pocket tee,free ship maroon pocket tee,this is a brand new with tags pocket tee from zumiez. the brand of this shirt is empyre and it is in a size small. *this item is only listed under h&m for more views.*
61452,_missing_,10.0,10.0278204746,super sale cold shoulder top,super sale cold shoulder top,"size medium *checkout my other supersale items need these gone tags: brandy melville, forever 21, pacsun, american eagle, hollister"
49407,A ropostale,10.0,10.0278370912,aeropostale sweat pants,aeropostale sweat pants,lots of life left
57368,_missing_,32.0,31.9166468596,vera bradley quilted sophie wristlet,vera bradley quilted sophie wristlet,"beautiful new with tags genuine leather wristlet in taupe by vera bradley. three card slots, exterior zip pocket, zip top closure, gold toned hardware, and signature print lining. 6 1/2"" x 4"" x 1"" with a 6"" strap. genuine leather ......comes from a smoke and pet free home. retails for [rm]"
36987,_missing_,8.0,7.97726673372,brand new nail supplies,brand new nail supplies,brand new nail supplies 1 x nail glue 2 x sheets of nailstickers (flowers) 1 x sheets of water transfer flower designs 1 x sheets of french nail tip guides 2 x manicure sticks 2 x red bow nail charms 2 x pink bow nail charms 2 x black bow nail charms 1 x mini bag of silver rhinestones for nails price is firm
54380,Dermablend,13.0,13.035493854,dermacol makeup cover new shade 207,dermacol makeup cover new shade 207,new and sealed fast n free ship full size
28501,Disney,9.0,9.02537038921,disney peter pan captain hook figures,disney peter pan captain hook figures,good condition. includes all pictured. i do bundle deals! check out my other listings for more toys and collectibles.
67227,_missing_,16.0,16.0431395992,2 green decorative pillows,2 green decorative pillows,euc! has a cool one pattern that you can have horizontal or vertical. remote shown in last pic is for sizing purposes only.
115681,_missing_,51.0,50.8682865768,mcm belt black,mcm belt black,"mcm black with gold buckle!!! comes with box, dustbag and card. sizes available 28-42!!! i ship same day you pay or next day the latest. satisfaction guaranteed!!! ***check out my other offers!!!*** all sizes 28 thru 42 are available- if it's posted for sale it means i am ready to ship!!! i have already sold over 100+ belts and all my customers love them. after you make the purchase you are able to direct message me the size you need and we will remain in contact until you receive your item!!! shop now, thank you... -hugo ortiz"
13331,Disney,14.0,14.0381079883,authentic minnie mouse ears,authentic minnie mouse ears,authentic disney parks minnie mouse sequin ears one size fits all / like new   price is firm
100227,_missing_,15.0,15.0408203741,baby boy navy 2 pieces set in size 9-12,baby boy navy 2 pieces set in size 912,beautiful 2 pieces set in size 9-12 . it was used only for photoshoot . still has tags . original price [rm] . made by feltman brothers.
121081,LuLaRoe,40.0,39.8956531154,lularoe tc vintage paisley leggings,lularoe tc vintage paisley leggings,tc vintage pink paisley. brand new with tags and never worn. i can bundle with any of my other items for a discount. if you don't like the price make me an offer or keep scrolling. i do not offer free shipping on any item. smoke free home
9242,Too Faced,20.0,20.0536115683,too faced unicirn tears,too faced unicirn tears,bnib
72518,_missing_,15.0,15.04084692,"5"" mini water pipe w/screens&grinder",5 mini water pipe w screensgrinder,"new 5"" mini water pipe free pack of 5 screens free grinder water pipe comes with carburetor removable bowl fast free discreet shipping please feel free to ask any questions"
16992,PINK,19.0,18.9490074286,pink pullover (free ship),pink pullover free ship,barely worn.
102016,PINK,12.0,12.0332301622,pink t-shirt,pink tshirt,"size small , super comfy !!!!"
79768,_missing_,14.0,13.9616338583,sandals,sandals,barely used sandals both size 7. selling both together. or you can just get one.
61140,Victoria's Secret,16.0,16.0436815405,new 34d vs sports bra,new 34d vs sports bra,brand new never worn vs sports bra. size 34d.
42657,BISOU BISOU,9.0,9.02579296429,fs structured peplum top,fs structured peplum top,dressy and sexy structured blouse and so flattering! plum/maroon slight pilling shown (that's only location) bisou bisou
135940,PINK,10.0,10.0284237268,free ship-vs pink boy short l,free shipvs pink boy short l,new
